Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,0.9878,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,0.9894,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,0.9596,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,0.9136,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,0.9635,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,0.9765,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,0.9561,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,0.9689,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,0.9586,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,0.965,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,0.954,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,bg,0.9662,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,0.9425,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,cs,0.9211,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,da,0.8826,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,0.9466,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.9732,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,0.8838,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,0.9285,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.9612,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.9684,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,0.9371,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,0.9329,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,0.8382,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,0.9861,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,0.9827,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,0.9255,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,0.8111,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,0.93,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,0.9586,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.9125,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,0.9487,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,0.9194,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.9391,Google Ads Safety Automated Classification System
Only for VLOPs,YouTube,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,0.912,Google Ads Safety Automated Classification System
